,url,timestamp_start,timestamp_finish,n_segment,t_download_s,body_size_byte,bandwidth_mbit,byte_start,byte_end,seg_len_s,t_start,t_end,quality_level_chosen,bitrate_level,vmaf_level,previous_bitrate,previous_vmaf,previous_quality,quality_shift_byte_-2,quality_shift_vmaf_-2,quality_shift_bitrate_-2,quality_shift_byte_-1,quality_shift_vmaf_-1,quality_shift_bitrate_-1,quality_shift_byte_0,quality_shift_vmaf_0,quality_shift_bitrate_0,quality_shift_byte_1,quality_shift_vmaf_1,quality_shift_bitrate_1,quality_shift_byte_2,quality_shift_vmaf_2,quality_shift_bitrate_2,quality_shift,buffer_estimate_0,rebuffer_estimate_0,t_download_s_-1,quality_level_chosen_-1,bandwidth_mbit_-1,t_download_s_-2,quality_level_chosen_-2,bandwidth_mbit_-2,t_download_s_-3,quality_level_chosen_-3,bandwidth_mbit_-3,t_download_s_-4,quality_level_chosen_-4,bandwidth_mbit_-4,t_download_s_-5,quality_level_chosen_-5,bandwidth_mbit_-5,t_download_s_-6,quality_level_chosen_-6,bandwidth_mbit_-6,t_download_s_-7,quality_level_chosen_-7,bandwidth_mbit_-7,t_download_s_-8,quality_level_chosen_-8,bandwidth_mbit_-8,bitrate_level_encoded
40,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-34.ts,1572041540.2770002,1572041540.515,34,0.204,1346104,52.78839215686275,0,0,4.084822,140.38,144.46,2,2675285.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
41,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-35.ts,1572041544.279,1572041544.4929998,35,0.196,1401028,57.18481632653061,0,0,4.071756,144.47,148.54,2,2790249.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
42,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-36.ts,1572041548.274,1572041548.47,36,0.17800000000000002,1213677,54.5472808988764,0,0,4.165344,148.54,152.71,2,2369371.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
43,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-37.ts,1572041552.274,1572041552.5319998,37,0.239,1353820,45.31615062761506,0,0,4.068867,152.7,156.77,2,2697604.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
44,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-38.ts,1572041556.279,1572041556.522,38,0.226,1329635,47.06672566371681,0,0,4.079033,156.77,160.85,2,2643685.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
45,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-39.ts,1572041560.278,1572041560.535,39,0.239,1301562,43.566928870292884,0,0,4.065989,160.85,164.92,2,2598901.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
46,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-40.ts,1572041564.274,1572041564.531,40,0.24,1311481,43.71603333333333,0,0,4.076156,164.92,169.0,2,2616033.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
47,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-41.ts,1572041568.274,1572041568.4689999,41,0.177,1187002,53.64980790960452,0,0,4.128033,168.99,173.12,2,2338322.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
48,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-42.ts,1572041572.278,1572041572.673,42,0.378,1483169,31.389820105820107,0,0,4.156678,173.12,177.28,2,2889553.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
49,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-43.ts,1572041576.2770002,1572041576.4789999,43,0.183,1286745,56.25114754098361,0,0,4.170822,177.28,181.45,2,2504730.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
50,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-44.ts,1572041580.3739998,1572041580.516,44,0.125,1299403,83.16179199999998,0,0,4.129111,181.45,185.58,2,2553343.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
51,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-45.ts,1572041584.279,1572041584.5270002,45,0.228,1284353,45.065017543859646,0,0,4.122256,185.58,189.7,2,2528401.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
52,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-46.ts,1572041588.3739998,1572041588.668,46,0.265,1192731,36.00697358490566,0,0,4.1092,189.7,193.81,2,2360751.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
53,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-47.ts,1572041592.379,1572041592.5979998,47,0.199,1459895,58.68924623115578,0,0,4.161078,193.81,197.97,2,2846016.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
54,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-48.ts,1572041596.3739998,1572041596.573,48,0.181,1337802,59.12937016574586,0,0,4.0646,197.97,202.03,2,2670834.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
55,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-49.ts,1572041600.381,1572041600.9220002,49,0.522,1337683,20.500888888888888,0,0,4.074767,202.04,206.11,2,2664170.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
56,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-50.ts,1572041604.377,1572041604.7410002,50,0.34500000000000003,1309387,30.36259710144927,0,0,4.126656,206.11,210.24,2,2572356.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
57,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-51.ts,1572041608.3739998,1572041608.5579998,51,0.16399999999999998,1240927,60.5330243902439,0,0,4.1136,210.24,214.35,2,2451824.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
58,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-52.ts,1572041612.3739998,1572041612.7310002,52,0.34,1369454,32.22244705882353,0,0,4.248889,214.35,218.6,2,2617290.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
59,https://fastly.tubi.video/8ca3c17d-a354-4a72-9b9a-5c2554b22095/024lmjy8/segment-53.ts,1572041616.3779998,1572041617.2370002,53,0.8390000000000001,1281585,12.220119189511326,0,0,4.194122,218.6,222.79,2,2479340.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365534.8235294116
